,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,0,0,4,2,4,0
NV,5,101,4,1,8,2,2
BCC,1,0,8,4,0,2,0
AKIEC,0,0,1,5,1,1,0
BKL,0,1,1,3,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
