,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,12,1,1,0,0
AKIEC,0,2,2,2,2,0,0
BKL,0,3,0,3,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
