,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,0,0,6,0,0
NV,2,117,0,0,4,0,0
BCC,0,2,11,0,2,0,0
AKIEC,0,2,1,1,4,0,0
BKL,0,6,0,1,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,2,0,1
