,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,0,4,0,0
NV,4,117,2,0,0,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,2,2,0,1,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
