,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,4,9,0,0,8,0,0
NV,0,117,0,1,5,0,0
BCC,0,0,13,1,1,0,0
AKIEC,0,2,2,0,4,0,0
BKL,0,9,3,1,9,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,2,0,0,0,0
