,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,1,2,0,0
NV,2,118,2,0,1,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,2,3,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
