,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,3,0,0,6,0,0
NV,1,117,1,0,4,0,0
BCC,0,1,10,2,2,0,0
AKIEC,0,1,2,2,3,0,0
BKL,0,4,0,3,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
