,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,1,2,0,0
NV,1,120,1,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,1,2,1,4,0,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
