,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,5,0,0,7,0,0
NV,1,118,2,0,2,0,0
BCC,0,1,9,2,2,1,0
AKIEC,0,1,2,1,4,0,0
BKL,1,5,0,1,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,1,0,1
