,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,3,0,0,6,0,0
NV,0,120,2,0,1,0,0
BCC,1,0,10,2,0,2,0
AKIEC,0,2,1,3,2,0,0
BKL,1,3,0,3,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
