,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,3,0,0,5,1,0
NV,0,119,2,0,1,1,0
BCC,0,0,13,2,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,2,2,1,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
