,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,0,12,3,0,0,0
AKIEC,0,2,1,3,2,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
