,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,1,3,0,0
NV,2,118,2,0,1,0,0
BCC,0,1,10,3,0,1,0
AKIEC,0,2,1,4,1,0,0
BKL,1,6,0,3,12,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
