,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,6,0,0,4,0,0
NV,2,118,2,0,1,0,0
BCC,0,1,9,2,2,1,0
AKIEC,0,2,0,2,4,0,0
BKL,0,6,1,3,12,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
