,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,0,2,1,0
NV,0,121,1,0,1,0,0
BCC,0,1,10,3,0,1,0
AKIEC,0,2,1,4,1,0,0
BKL,2,6,0,2,11,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
