,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,0,1,0,3,0,0
NV,2,108,7,0,4,0,2
BCC,0,0,13,0,1,1,0
AKIEC,0,0,3,2,3,0,0
BKL,1,1,1,1,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
