,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,1,1,2,0,0
NV,10,99,8,1,4,1,0
BCC,0,0,14,0,1,0,0
AKIEC,0,1,2,2,3,0,0
BKL,3,1,1,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
