,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,0,1,3,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,14,0,0,0,0
AKIEC,1,2,2,2,1,0,0
BKL,1,2,0,2,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
