,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,10,0,0,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,9,2,0,3,0
AKIEC,0,3,0,3,2,0,0
BKL,3,4,0,0,14,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
