,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,1,1,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,0,11,4,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,2,2,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
