,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,0,0,2,3,1,0
NV,4,109,4,1,3,2,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,2,1,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
