,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,0,0,0,3,1,0
NV,6,103,4,1,3,6,0
BCC,0,0,13,1,0,1,0
AKIEC,0,0,0,7,1,0,0
BKL,2,1,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
