,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,1,0,3,2,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,11,2,0,1,0
AKIEC,0,1,0,7,0,0,0
BKL,2,2,1,2,14,1,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
