,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,2,0,2,4,0,1
NV,0,119,2,0,1,1,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,1,1,0,1,18,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
