,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,0,1,2,0,0
NV,4,115,2,0,2,0,0
BCC,1,0,10,3,0,1,0
AKIEC,1,1,1,4,1,0,0
BKL,3,0,1,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
