,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,0,1,0,2,0,0
NV,2,115,3,1,1,1,0
BCC,0,1,12,1,1,0,0
AKIEC,0,1,1,5,1,0,0
BKL,1,2,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
