,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,119,2,0,1,1,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,3,3,1,1,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
