,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,0,0,5,0,0
NV,2,118,1,0,2,0,0
BCC,0,2,8,2,3,0,0
AKIEC,0,2,1,2,3,0,0
BKL,0,4,0,3,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
