,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,7,1,0,4,0,0
NV,4,112,2,0,5,0,0
BCC,1,0,10,3,1,0,0
AKIEC,0,3,0,4,1,0,0
BKL,1,7,0,0,14,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
