,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,5,9,1,0,6,0,0
NV,4,113,2,0,4,0,0
BCC,1,0,9,4,1,0,0
AKIEC,0,3,0,4,1,0,0
BKL,3,6,0,0,13,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
