,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,0,4,0,0
NV,8,110,1,0,4,0,0
BCC,1,0,9,4,1,0,0
AKIEC,2,2,0,3,1,0,0
BKL,7,8,0,2,5,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,1,1,0,0,0
