,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,3,11,1,0,6,0,0
NV,1,119,0,0,3,0,0
BCC,1,3,10,0,1,0,0
AKIEC,0,2,2,0,4,0,0
BKL,0,13,0,0,9,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
